id,title,excerpt,content,createdAt,anonymousSchool,anonymousDepartment,gender,forumName,forumAlias,topics,commentCount,likeCount
239009849,#詢問 一隻眼皮三層眼皮怎麼辦,我本來兩隻眼睛都是雙眼皮，但是後來左眼就突然變成三層了，本來不以為意以為會自己恢復，但過了好長一段時間都還是一樣，而且我發現有時候拍照左眼都會不自覺挑眉，大家知道該怎麼辦嗎？該看眼科還是整形診所？還是,"我本來兩隻眼睛都是雙眼皮
但是後來左眼就突然變成三層了
本來不以為意以為會自己恢復
但過了好長一段時間都還是一樣??
而且我發現有時候拍照左眼都會不自覺挑眉
大家知道該怎麼辦嗎??？該看眼科還是整形診所？
還是貼雙眼皮貼會有救嗎？
https://i.imgur.com/JWitCER.jpg
https://i.imgur.com/AYzvMHo.jpg",2022-05-27T20:40:16.873Z,FALSE,TRUE,F,醫美,facelift,"['眼皮', '三層眼皮']",7,1
239009848,#問題 大陸人如何來台讀研究所或工作？,我在澳洲讀書然後認識了一個大陸女生，她很喜歡台灣 想要以後來台灣定居之類的，但是她研究很久都查不出來大陸人不跟台灣人結婚的話要怎麼來台定居，我建議她先來讀研究所之類的 藉此來台灣住一段時間 可能有在台,"我在澳洲讀書然後認識了一個大陸女生
她很喜歡台灣 想要以後來台灣定居之類的
但是她研究很久都查不出來大陸人不跟台灣人結婚的話要怎麼來台定居
我建議她先來讀研究所之類的 藉此來台灣住一段時間 可能有在台灣讀書的經驗找工作也會容易一點（？
但是她查很久都還是沒有相關的結果

想請教一下大家有沒有人知道
大陸人 澳洲大學畢業的話 要怎麼申請台灣的研究所 或者申請什麼簽證來台灣工作呢？
非常感謝！",2022-05-27T20:39:29.258Z,FALSE,TRUE,F,閒聊,talk,"['問題', '大陸人', '研究所', '工作', '大學']",3,1
239009846,鑽石排,射輔中，凱野可補，可聽大腿call，可語音,"射輔中
凱野可補

可聽大腿call
可語音",2022-05-27T20:38:54.009Z,FALSE,TRUE,M,傳說對決,aov,['傳說對決'],0,0
239009845,#iPhone iphone11 overdigi,想請問一下，overdigi v2手機殼，可以使用imos 康寧3D全滿版玻璃貼嗎？可以使用試用包膜嗎？overdigi v2手機殼鏡頭正方形的框體。有高過imos藍寶石鏡頭貼嗎？,"想請問一下 
overdigi v2手機殼
可以使用imos 康寧3D全滿版玻璃貼嗎？
可以使用試用包膜嗎？
overdigi v2手機殼鏡頭正方形的框體。有高過imos藍寶石鏡頭貼嗎？",2022-05-27T20:38:44.724Z,FALSE,TRUE,M,Apple,apple,"['Iphone11', '3c', '手機殼', 'Apple']",1,0
239009844,#問題 這台筆電值得買嗎？,剛好看到momo在特價，這樣算起來感覺蠻划算的？r7處理器 + 8g記憶體 + 512g ssd 還多送一個1tb硬碟，只要17990，聽說現在聯想的保固都有升級，24小時專線客服，另外還有到府維修，,"https://i.imgur.com/RihsNjo.png
剛好看到momo在特價，這樣算起來感覺蠻划算的？

r7處理器 + 8g記憶體 + 512g ssd 還多送一個1tb硬碟，只要17990

聽說現在聯想的保固都有升級，24小時專線客服，另外還有到府維修

不知道有沒有版上的朋友對於這台筆電，有沒有甚麼建議跟看法？",2022-05-27T20:38:44.461Z,FALSE,TRUE,M,3C,3c,"['問題', '筆電', '購買', '電腦']",7,0
239009840,請不要再亂用NTR、渣男的意思,NTR原本是日文 寢取 的縮寫，後來衍生成「用強硬的方式奪取他人所愛」通俗一點講，就是強姦有伴侶的人，順便評論一下引用文章的內容，第一是 那根本不叫NTR，就只是朋友轉成砲友，因為很爽所以來炫耀分享心,"NTR原本是日文 寢取 的縮寫
後來衍生成「用強硬的方式奪取他人所愛」
通俗一點講
就是強姦有伴侶的人


順便評論一下引用文章的內容
第一是 那根本不叫NTR
就只是朋友轉成砲友
因為很爽所以來炫耀分享心情

第二是 跟有男友的女生約砲算不算渣？
答案是不算
渣男指的是 ：
「利用對方依賴自己的情感去達成自己的慾望」
基本就是玩弄對方情感意思
最好是不投入時間成本，快速取得所要之物
而約砲是雙方情投意合不算渣男
騙砲才算

第三是 我看到很多人批判男生的行為
如果單約砲這事件來說
男生問題不大
女生問題比較嚴重
沒有界線感和道德感
愛情相關的課題之路會走的很艱難

第四是 男的腦子應該有進水
自己睡了別人女友
可以拿出來說嘴
還能說幫被綠的人QQ
就像一個強姦犯對受害者說：
我覺得妳好可憐，妳心裡應該會有陰影吧


結論：這不是NTR，也不是渣
但男的人品不行
並非做了這件事
這種事社會上隨便抓都ㄧ大把
但可怕的是 他對這種事的思維和態度
如同8+9砍完路人後
還在警察局裡發IG打卡嘻笑打鬧是一樣的

不過對於這些垃圾行為
又能怎麼辦呢
當這個世界已經傾斜
我們也沒有力氣將他扶正
那麼在悲哀之後
唯一能做的
就只有自己站好姿勢罷了",2022-05-27T20:37:48.881Z,FALSE,TRUE,M,心情,mood,"['感情', '渣男', '價值觀', '心累了', '愛情']",4,8
239009839,談過感情後才知道,以前認為吵架是磨合，是為了溝通後能相互理解對方，是為了讓感情更好，後來才知道，吵架只是在消磨感情，只是一方在退讓安撫，另一方得意自己贏了這場架，一方退讓後，比較好的是忍讓但知道對方其實也有錯，隱忍到最,"以前認為吵架是磨合
是為了溝通後能相互理解對方
是為了讓感情更好

後來才知道
吵架只是在消磨感情
只是一方在退讓安撫
另一方得意自己贏了這場架

一方退讓後

比較好的是忍讓但知道對方其實也有錯
隱忍到最後對對方失望至極

比較不好的就是無限的自責、無限的覺得自己怎麼這麼差，傷害自己的內心與尊嚴

在兩人互相信任與愛對方的情況下所談出來的話才叫「溝通」，對吧？",2022-05-27T20:37:04.407Z,TRUE,TRUE,M,感情,relationship,"['感情', '價值觀', '吵架']",6,9
239009837,"分科歷史,公民 要頂標才能上想要的學校科系",（先說國英都13，大家好，如題，因為身心問題現在才開始準備分科，剩下一個半月，這兩科基本上高中沒什麼唸，只有國中唸過的知識，想請教現在開始應該如何去準備？很抱歉直接這樣上來詢問，願意停下幫忙的人真的很,"（先說國英都13，??
大家好，如題，因為身心問題現在才開始準備分科，剩下一個半月，這兩科基本上高中沒什麼唸，只有國中唸過的知識，想請教現在開始應該如何去準備？很抱歉直接這樣上來詢問，願意停下幫忙的人真的很謝謝你??
祝福大家",2022-05-27T20:36:45.807Z,FALSE,TRUE,F,新生季,freshman,[],9,3
239009836,#請益 這些照片是後製的嗎？,不好意思，還是攝影的新手，自己本身有一台富士的數位相機及一台底片相機，在網路上看到一個偶像發拍隊友的照片，如下：因為好奇是用哪台底片相機拍的，結果查了發現他好像都是用數位相機拍的，也就是Fujifil,"不好意思，還是攝影的新手
自己本身有一台富士的數位相機及一台底片相機

在網路上看到一個偶像發拍隊友的照片
如下：
https://i.imgur.com/cOpS4Q4.jpg
https://i.imgur.com/t9VI5Gk.jpg
https://i.imgur.com/Biigh5e.jpg
https://i.imgur.com/QuAX67d.jpg
https://i.imgur.com/oX9VpaF.jpg

因為好奇是用哪台底片相機拍的
結果查了發現他好像都是用數位相機拍的
也就是Fujifilm X-A7

或者是下面這系列：
https://i.imgur.com/gVxG0Js.jpg
https://i.imgur.com/2iUcYb7.jpg
https://i.imgur.com/AsAaPso.jpg
https://i.imgur.com/pTAmXcw.jpg
（因為照片中有的有拿相機所以不確定跟上面是不是用同一台拍的）

想問這些照片是
1.用底片相機拍的
2.用數位相機拍的，用lightroom之類的後製
3.用數位相機拍的，用手機仿底片app後製（因為有查到他好像說過有用過一個叫dazz cam的app，但我用了一下覺得不像QQ）
4.用數位相機拍的，用內建的軟片模擬（我也試過，但感覺效果沒那麼強烈？？？）

不確定是不是用看的就能分辨，也對比較專業的攝影領域不了解，但因為真的好想找出答案，用韓文、日文都上網查過，但他的粉絲們沒有人有確切的答案，所以來請教各位！
如果真的是蠢問題，我再刪文！感謝閱讀到這裡的大家！",2022-05-27T20:36:32.419Z,FALSE,TRUE,F,攝影,photography,['Fujifilm'],8,17
239009823,有沒有推薦的小眾動畫or漫畫？,種類不限，本人都看。漫畫希望有20話以上的猛的再丟，輕小說真的超猛的也可以，近20年的動畫大部分都看過了，但還是想找找有沒有漏網之魚，沒看過的會回。（應該很難，開開我眼界吧，但不要國漫，裏番和甲甲番p,"種類不限，本人都看。
漫畫希望有20話以上的猛的再丟，
輕小說真的超猛的也可以，近20年的動畫大部分都看過了，但還是想找找有沒有漏網之魚，
沒看過的會回。（應該很難
開開我眼界吧



但不要國漫，裏番和甲甲番pls
https://sticker-assets.dcard.tw/images/e065241a-e07b-4703-a8fe-7d8776ff624b/orig.png",2022-05-27T20:30:02.825Z,FALSE,FALSE,M,動漫,acg,"['動畫', '小眾', '動漫', '漫畫', '推薦']",22,2
239009820,#請益 選色障礙,目前考慮綠、紫、白 這三色，求大家幫我選,"https://i.imgur.com/LoP6HuW.jpg
目前考慮綠、紫、白 這三色
求大家幫我選
https://sticker-assets.dcard.tw/images/073be55f-b468-4282-ab16-9da0697f7f91/orig.png",2022-05-27T20:29:33.334Z,FALSE,TRUE,F,穿搭,dressup,['選色'],12,4
239009819,台中北屯美語全職老師,【公司名稱／工作職缺】仁新補習班/美語全職老師，【徵求條件】細心有耐心，不會怕小朋友，無經驗會有其他老師帶，全民英檢中級以上或多益700以上，【薪資待遇】開始帶班後會超過30000（學生人數多另有加給,"【公司名稱／工作職缺】
仁新補習班/美語全職老師
【徵求條件】
細心有耐心，不會怕小朋友，無經驗會有其他老師帶，全民英檢中級以上或多益700以上
【薪資待遇】
開始帶班後會超過30000（學生人數多另有加給）
【連絡方式】
0922711092 賴主任
【工作地點】
台中市北屯區洲際棒球場附近
【工作時間】
一：1230
二：1500
三：1300
四：1400
五：1300
下班時間依課表而定
【公司福利】
勞健保，員工聚餐，開會點心，不定時點心，留超過20：00會提供晚餐，週休二日，特修，最好的應該是不用早起
【其他備註】
工作內容：兒童美語教學（國小1~6年級）公司有準備教材，顧櫃台，環境整理，每月開會一次。
老闆個性很好，同事都滿年輕的，因為沒有競爭壓力，大家都相處愉快。",2022-05-27T20:29:23.123Z,FALSE,TRUE,F,求職,job_search,"['台中', '美語', '全職', '工作', '徵才']",1,0
239009817,#討論 結婚後不知道要住在哪??????,各位版友好，先自我介紹一下，我今年28歲 男友30歲，我新竹人 男友是彰化人，我們從大學就開始交往，畢業後持續遠距戀愛，兩人月薪加起來快8萬，共同存款約130萬，雙方家庭經濟狀況皆正常，我有一個哥哥跟,"各位版友好
先自我介紹一下
我今年28歲 男友30歲
我新竹人 男友是彰化人
我們從大學就開始交往
畢業後持續遠距戀愛
兩人月薪加起來快8萬
共同存款約130萬
雙方家庭經濟狀況皆正常
我有一個哥哥跟一個妹妹
男友只有一個妹妹已嫁台北

自己是想在30歲前結婚+生孩子
（但發覺現實殘酷後有點恐婚了）
男友是覺得可以結婚了
如果結婚我們想去登記就好
但但但但但是！
未來要在哪生活我真的拿不定主意
男友父母希望同住省錢又能幫忙帶小孩
透天有多的空房
不過彰化偏鄉下的地方騎車六七分鐘才會有個超商
我自己從小就住在巨城週邊早就習慣新竹各種便利
是真的滿抗拒到彰化住的怕無聊又沒朋友 薪水也低
也怕婆媳問題
雖然男友父母人都很客氣都可有說有笑
但生活習慣等等一定會有摩擦吧
不過又覺得以我們這種薪資
若自己在外面租/買房帶孩子是不是會過的很辛苦
也怕男友父母不肯兒子搬出來引發家庭革命
也怕男友來新竹工作會被長輩們說是我慫恿
如果改去台中找工作會比較好嗎？

男友目前想法都和我一樣
他個性很好是一直都對我很好的人??
目前雙方家長已催婚?
我苦惱好久了

最後想問大家有類似的經驗嗎？
或是能給我一些建議嗎？
謝謝??",2022-05-27T20:29:12.680Z,TRUE,TRUE,F,結婚,marriage,"['結婚', '婚姻生活', '公婆']",18,5
239021360,#徵人 #找公會,如題，最近無聊回谷，想找人一起玩～伺服器：普力特，職業：幻影俠盜225等,"如題，最近無聊回谷
想找人一起玩～
伺服器：普力特
職業：幻影俠盜225等",2022-05-29T08:30:34.126Z,FALSE,FALSE,F,楓之谷,maple_story,"['公會', '新楓之谷', '閒聊']",8,1
239021358,#分享 Wandering Penhaligon’s 潘海利根流浪記,嗨大家好，歡迎回來我的頻道，七個月，睽違七個月！，候鳥終於飛到台灣避寒，2021年雙11卡友分享了英國官網，四神獸買一送一，feat.滿額Quercus大禮包的重磅消息，雖然不是官方頭一次的活動，但對,"嗨大家好
歡迎回來我的頻道

七個月，睽違七個月！

候鳥終於飛到台灣避寒

https://i.imgur.com/utU5w9N.jpg
https://www.dcard.tw/v2/vivid/videos/ebf64c2b-d009-4281-a681-8339b41e151b?r=1.7777777777777777
https://i.imgur.com/hf0NAKR.jpg

2021年雙11卡友分享了英國官網
四神獸買一送一
feat.滿額Quercus大禮包的重磅消息
雖然不是官方頭一次的活動
但對兩個月前才落潘海的我
當下我腦波直接消失
想盡辦法要立刻下單

從來沒有國際購物的經驗
根本不懂後續衍伸的問題
英國沒有直飛台灣
寄台灣要集運代運
處理加固保險費用

忙活了一陣子
爬文做功課阿
瘋狂刷小樣阿
釐清禮包碼阿

即便有大神卡友分享集運攻略
沒有很懂細節也擔心會有風險
後來挖醒在德國的友人
請德國友人的英國友人代收

當時官方活動朝令夕改
禮包碼也一直換
好像因為他們總是大放送過頭
事後就會頻頻修正
香氛版也算炸鍋吧



12 Nov. ’21
下單！
https://i.imgur.com/t9dSaif.jpg
綠頭鴨、知更鳥、鸚鵡及犀牛
本次的四神獸我選了鴨及鳥

英國當地的隔天
又一個遊戲滿額贈鴨子的活動
猶豫了許久
想著
四盒聖誕圖書館跟第二隻鴨
如果回台灣全數轉售
不就等於免費得到一鴨一鳥
於是
自以為聰明下了第二單
https://i.imgur.com/FalrIjW.jpg
我真的太心急又貪心了
第二單不應該買圖書館
應該買四神獸外的獸首
而第一單不應該買鴨子
這樣就可以四個願望一次滿足!!!
(哈哈哈這樣價值觀還是有點偏差?)
(我想要狐狸OAQ)

每天等收官方信
跟朋友保持聯繫
追蹤配送的流程

當他說投遞失敗
說要第二次配送
說會不需要簽收只放在門口
或是我要告知我朋友
請轉告她朋友隔天要早起收貨
礙於時差，根本很難控制收到訊息時間
https://i.imgur.com/qEzvNHk.jpg
OK，代運有文章可以爬
這下可好
我找不到潘海當地收貨的相關訊息
真的是要緊張死我
為啥跨國買東西像投資一樣啊…
等待的過程真的是心力交瘁

16 Nov. ’21
英國取貨成功！
就歐洲的大陸面積跟慵懶程度
其實算很快速抵達了？
https://i.imgur.com/mDYptT2.jpg

而原本的計畫是
德國小天使聖誕節時，要來個英國之旅
順便幫我取貨，等過農曆新年回臺給我

而年底當初跟我一起下單集運的卡友們
陸陸續續回報到貨的喜悅
我…超級羨慕

Jan.-Mar. ’22
英國小天使確診
英國聖誕之旅取消
德國小天使自己跟身旁的人
也相繼遇到許許多多麻煩事
詐騙、失蹤、隔離、封城、搬家等等
其實到最後我已經不在乎我的包裹了
我只希望我朋友好好地在國外活下去

5 Apr. ’22
抵達德國
https://i.imgur.com/KLTA0uk.jpg
Library                | ?24×4=?96
Flora                   | ?102
Matthew              | ?102
Matthew              | Free
LUNA                  | Free
Endymion             | Free
Clara                   | Free
Duchess Rose      | Free
Elisabethan Rose  | Free
Halfeti Leather     | Free
Delivery Cost       | Free
Postage              | Free for Mates' Rate (€19.89)
Insurance            | Free for Mates' Rate (€50)

等啊等啊等
除了麻煩德國小天使郵寄
她還無償付了運費又加保
所以我一直都不敢打擾她
結果因為她很忙還沒寄啦

27 Apr. ’22
德國起飛

寄出之後又做了點功課
發現整箱兩公斤是滿滿的酒精
因為遲遲未出關
除了擔心運丟了
也蠻擔心會不會被禁運等其他問題

24 May ’22
抵達台灣
https://i.imgur.com/ATZlebC.jpg

我並不常上去看時程
剛好想到去查就到了
向德國小天使分享時
她說她每天看但不敢跟我講
結果這天沒抓進度，就到了
(她也是很感人)
到台灣之後
兩天即送達
由衷佩服我們國家的配送速度





https://i.imgur.com/K92Kcky.jpg
2019年春季
Penhaligon's發表了Portraits系列第五章雙胞胎兄妹

The Impudent Cousin Matthew
惡名昭彰的表哥

前 味：柑橘
中 味：苦橙葉
後 味：廣藿香

The Ing?nue Cousin Flora
純真無邪的表妹

香 調： 
前 味：柑橘
中 味：麝香
後 味：降龍涎香醚

她是知更鳥
她是知更鳥
她是知更鳥

可能…可以是麻雀…
但不是鴿子、更不是企鵝

兩兄妹雖皆為柑橘調
個人認為味道並非相似
之後想發一篇犬狐鴨鳥的比較心得
那時候再詳細的介紹

最後Portraits系列針管的包裝真的好美
這六隻都是當時官網的活動
我翻了好久的牌子
才把心中的前幾名給翻出來
翻到最後小有成就
知道要選什麼卡片
哪個妃子才比較願意出來





誌謝
尋得消息及統整分享資訊的卡友們
德國友人、德國友人之英國友人

喜歡的話，歡迎
按讚 訂閱
並且分享給你所～有的朋友
也不要忘記開啟小鈴鐺
才不會錯過每一次的發文通知
https://i.imgur.com/JBJqFHO.jpg",2022-05-29T08:30:22.224Z,FALSE,FALSE,M,香氛,fragrance,"['Penhaligon', '潘海利根', '香水', '香氛', '開箱']",6,25
239021357,普化請教ligand,為何B是錯的啊？ 看起來很合理ㄚ！ 謝謝大大！，我看教科書寫metal-ligand bond，這裡寫metal ion-ligand bond，有很大差別嗎？謝謝,"為何B是錯的啊？ 看起來很合理ㄚ！ 謝謝大大！
我看教科書寫metal-ligand bond，這裡寫metal ion-ligand bond，有很大差別嗎？謝謝??
https://i.imgur.com/kOtRFDW.jpg",2022-05-29T08:30:15.231Z,FALSE,TRUE,F,考試,exam,"['普化', '研究所', '台大', '轉學考', '考試']",2,0
239021350,#全家 討論 全家買什麼集點快,剩最後兩天，還差480元，猶豫要衝一波還是放棄，想求問版上有推薦買什麼嗎？,"剩最後兩天，還差480元，猶豫要衝一波還是放棄??
https://i.imgur.com/Z6HT0AT.jpg
想求問版上有推薦買什麼嗎?
https://sticker-assets.dcard.tw/images/05c2c9f2-5310-43e1-979c-08f57ad0d7dc/orig.png",2022-05-29T08:28:55.033Z,FALSE,TRUE,F,超商,cvs,"['全家', '討論']",31,8
239021349,#討論 麥當勞甜心卡 哪種搭配比較划算呢？,例1：買7份四塊雞，送3杯咖啡4份小薯。總共343元，例2：買1份大薯和3份六塊雞和1份十塊雞，送3杯咖啡2份小薯。總共354元，例3：買2份六塊雞和4份四塊雞，送3杯咖啡3份小薯。總共324元，例4,"例1：
買7份四塊雞，送3杯咖啡4份小薯。總共343元
例2：
買1份大薯和3份六塊雞和1份十塊雞，送3杯咖啡2份小薯。總共354元
例3：
買2份六塊雞和4份四塊雞，送3杯咖啡3份小薯。總共324元
例4：
買1份大薯和2份十塊雞和1份六塊雞，送3杯咖啡1份小薯。總共330元",2022-05-29T08:28:35.387Z,FALSE,TRUE,F,省錢,savemoney,"['討論', '麥當勞', '省錢']",1,5
239021347,#分享 [保養]Simplism-簡單保養舒緩噴霧,#soothing spray簡單保養舒緩噴霧，簡單保養一直都有關注，直到近期才用到，平常繁忙壓力大，臉部常會因為這樣不穩定，甚至出現乾癢或是下午出現出油狀況，簡單保養的舒緩噴霧，小小一瓶 方便攜帶，,"https://i.imgur.com/cz3EdgG.jpg

#soothing spray簡單保養舒緩噴霧

簡單保養一直都有關注
直到近期才用到

平常繁忙壓力大
臉部常會因為這樣不穩定
甚至出現乾癢或是下午出現出油狀況

簡單保養的舒緩噴霧
小小一瓶 方便攜帶
噴霧極細到像是瀑布水霧打在臉上的感覺

我喜歡在妝前妝後都噴上
更容易上妝服貼也不容易脫妝

也舒緩我的肌膚不適
成分單純 適合跟我一樣不喜歡複雜的人

https://i.imgur.com/N0EUTkf.jpg",2022-05-29T08:28:25.175Z,FALSE,FALSE,F,美妝,makeup,"['保養', '簡單', '噴霧', '化妝水']",1,41
239021343,懷疑自己有焦慮症,如果覺得自己有焦慮症怎麼辦 不想讓爸媽擔心但太小所以自己去醫院好像怪怪的,如果覺得自己有焦慮症怎麼辦 不想讓爸媽擔心但太小所以自己去醫院好像怪怪的,2022-05-29T08:27:49.991Z,TRUE,TRUE,F,心情,mood,['焦慮症'],1,1
239021342,一間旭集/饗饗有多少員工？,阿肥吃過旭集和饗饗了，覺得可以算是台灣最大規模的巴肥，看著員工手沒停下跑來跑去超級忙，就很好奇一家店有多少個員工呀？50？80？100？有沒有人可以解惑,"阿肥吃過旭集和饗饗了
覺得可以算是台灣最大規模的巴肥
看著員工手沒停下跑來跑去超級忙
就很好奇一家店有多少個員工呀？
50？80？100？
有沒有人可以解惑
https://sticker-assets.dcard.tw/images/a06f32ac-87cb-4e45-b825-31c63bf5528a/orig.png",2022-05-29T08:27:46.682Z,TRUE,TRUE,M,工作,job,"['工作', '工作經驗', '打工', '徵才', '面試']",0,0
239021336,星耀排位,有人一起爬嗎,有人一起爬嗎,2022-05-29T08:26:50.361Z,FALSE,FALSE,F,傳說對決,aov,"['星耀', '排位', '找人', '傳說對決']",3,0
239021334,幫我找書名阿。  我好想看,我只印象是一本重生的小女生、剛好在律師問題要跟爸爸還是跟媽媽，小女孩問了爸爸。你會有其他小孩嗎？爸爸回答不會，因此跟了爸爸。媽媽外遇就算了，對方還有一個小女孩，只記得這些，麻煩幫我想想是否有看過，知不,"我只印象是一本重生的小女生、剛好在律師問題要跟爸爸還是跟媽媽，小女孩問了爸爸。你會有其他小孩嗎？爸爸回答不會，因此跟了爸爸。
媽媽外遇就算了，對方還有一個小女孩

只記得這些，麻煩幫我想想是否有看過，知不知道書名
https://sticker-assets.dcard.tw/images/d0764c8b-f751-44ed-a719-51fce3089b3f/orig.png",2022-05-29T08:26:49.003Z,FALSE,FALSE,F,小說,novel,"['言情小說', '找小說']",1,3
239021332,妳各位小心了,對女友小氣又自私，答應我的事沒一件做到，每次錢都要先代墊，暗示還是不還，住宿錢幾千塊一樣裝死，沒想起來就自己要吞了！，520還是我跑過去找他就只有見到一面，竟然當天還去找別的女生，浪費了我一年多的青春,"對女友小氣又自私，
答應我的事沒一件做到
每次錢都要先代墊，暗示還是不還
住宿錢幾千塊一樣裝死
沒想起來就自己要吞了！
520還是我跑過去找他就只有見到一面
竟然當天還去找別的女生
浪費了我一年多的青春
氣死人
已放生",2022-05-29T08:26:30.994Z,TRUE,TRUE,F,感情,relationship,[],6,2
239021331,#問 天蠍男是把我當樹洞嗎？,如題，尋求解惑，跟蠍男是在交友軟體認識的，他40+歲，彼此相差10歲，皆有正常工作，異國，沒見面、視頻、電話過，只看過生活照片聊了快2年，幾乎每天傳訊息，一聊好幾個小時，雙方會記得彼此的一些事情，也會,"如題，尋求解惑??
跟蠍男是在交友軟體認識的
他40+歲，彼此相差10歲，皆有正常工作
異國，沒見面、視頻、電話過，只看過生活照片聊了快2年，幾乎每天傳訊息，一聊好幾個小時
雙方會記得彼此的一些事情，也會互相關心
有種默契是誰很久沒回都知道對方在忙

聊天時大多是他主動開話題，分享欲頗高
會跟我說去哪裡、做什麼、吃什麼、看到什麼新聞或有趣文章、小時候的事情、家人朋友的事以及他朋友不知道的秘密
印象最深刻的是他唱歌沒有很好，但卻在我的要求下願意唱歌給我聽??
我很多事情也都會跟他說，聊天時總是可以很自然，他給的安全感就是從不失蹤，即使有幾天也會說原因（但不常發生）

然而隨著聊天的時間越長，我發現他對我來說很重要，想到以後如果斷聯或他怎麼了會難過，所以中間曾問過他「我們會見面嗎？」他回答「不知道」
長時間聊天下來，其實慢慢知道他的一些說話習慣，他說不知道時有時是不想表達實際想法或是沒有一個答案

各位求解??感謝
蠍男在想什麼？
我是不是應該主動約見面？",2022-05-29T08:26:25.513Z,TRUE,TRUE,F,星座,horoscopes,['天蠍男'],0,0
239021326,聯誼該去嗎,本人23母胎單，某天在ig上看到聯誼的資訊就點進去了，然後今天來到這個地方，才發現最低要簽一年約（35000元），簽下去後就可以不限次數的參加他們辦的聯誼活動或與異性一對一聊天，好奇有人參加過類似的聯,"本人23母胎單
某天在ig上看到聯誼的資訊就點進去了
然後今天來到這個地方
才發現最低要簽一年約(35000元)
簽下去後就可以不限次數的參加他們辦的聯誼活動或與異性一對一聊天
好奇有人參加過類似的聯誼活動嗎？
很猶豫該不該簽
https://i.imgur.com/2btnfk6.jpg
(ps.我已經先付1000去體驗一次下禮拜的一對一聊天了)",2022-05-29T08:25:34.785Z,FALSE,TRUE,M,閒聊,talk,"['聯誼', '感情']",5,2
239021325,#請益 #請益 蘭蔻零粉感粉底液掉妝,第一次發文請見諒 謝謝各位（ ???），我想請問各位同在使用蘭蔻零粉感的大家 有沒有戴口罩鼻子的妝會被完全摩掉的情形（我的膚質是混合偏油 很容易大爆汗的類型 ），我妝前的保養都有做足 定妝的部分 會在,"第一次發文請見諒???? 謝謝各位（ ???）
我想請問各位同在使用蘭蔻零粉感的大家 有沒有戴口罩鼻子的妝會被完全摩掉的情形（我的膚質是混合偏油 很容易大爆汗的類型 ）
我妝前的保養都有做足 定妝的部分 會在美妝蛋上先噴定妝噴霧（我用的是kose的）上完妝後會用三明治定妝法定妝 但每次拿下口罩鼻頭還是都紅紅的 鼻頭的妝全掉?
想請問各位有沒有什麼方法可以解決這個困擾～
先感謝ㄌ.????",2022-05-29T08:25:17.975Z,FALSE,TRUE,F,美妝,makeup,"['蘭蔻', '請益', '粉底液', '定妝', '掉妝']",7,49
239021323,第一次打工 入職後心中的疑惑,版上的大家好  最近為了生活開始打工，在一間補習班擔任行政 心中有以下幾點困惑 不知道大家可不可以幫我看看，1.，請問補習班的工讀生 沒有保勞保是有問題的嗎，老師們說因為我不是領月薪所以他們那邊不好處,"版上的大家好  最近為了生活開始打工
在一間補習班擔任行政 心中有以下幾點困惑 不知道大家可不可以幫我看看

1.
請問補習班的工讀生 沒有保勞保是有問題的嗎
老師們說因為我不是領月薪所以他們那邊不好處理就不保了
從入職倒現在沒有叫我簽任何契約
這樣是可以的嗎(當初是用打工程式找的工作)

2.
想問一天上班10小時(其中一小時是休息) ，總工作時數是9小時，這樣他們需要算我加班費嗎還是說中間有休息就不算超過8小時，因為目前領到現在還沒有拿過加班費。

3.
當初入職前跟面試我的老師確認過，只要提前2~3周告知，就可以請假
打工程式的私訊裡也有提到說每個月可以回家一次
這幾天我跟補習班的老師提到希望6 7 8月能各請幾天的假讓我回家
但老師(跟當初面試我的是不同人) 卻說不知道當初面試我的老師是怎麼跟我說的
但如果我六月想請一周的假期 七八月就不能請假。

我聽到這邊就很困惑，因為這跟我當初說好的不一樣
我想問我是否能拿打工程式上的說明主張與我當初的契約應該是可以讓我一個月請假回家一次，只要我有提前2~3周告知，而老師們內部溝通的問題不應該是我要去承擔。

4.
請問我是否可以拒絕排班天數增加，目前我上班的天數是一周4天，時數25小時
接下來是招生的旺季，會需要多一點人手我可以理解，但目前對我來說一周上班四天已經對我的體力耗損很大
我可以接受同一天時數增加，但我是否能拒絕老師們幫我增加排班天數?

以上，希望版上的大家能幫我解惑",2022-05-29T08:25:06.740Z,TRUE,TRUE,M,工作,job,"['打工', '困惑', '補習班']",0,1
239021321,無題,微風徐徐蘆花滿紛飛，今夜更深雨露濕台階，暗夜燈下筆墨紙意長，不知夜襲何時解羅衫，苦嘆心中煩惱思慮多，笑容意欲難細說從頭，輕掩倦容難追今與昨，夜晚與晨光失之交錯，期待乍光一現的灑脫，汝吾不相見時遙相思，,"微風徐徐蘆花滿紛飛
今夜更深雨露濕台階
暗夜燈下筆墨紙意長
不知夜襲何時解羅衫
苦嘆心中煩惱思慮多
笑容意欲難細說從頭
輕掩倦容難追今與昨
夜晚與晨光失之交錯
期待乍光一現的灑脫
汝吾不相見時遙相思
只待君意與身同憶矣",2022-05-29T08:24:57.596Z,FALSE,FALSE,F,詩文,literature,"['無題', '新詩', '創作', '原創', '寫作']",1,1
